Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,814.2744140625,778.4051513671875,2547.140869140625,919.3394165039062,1163.5927734375,1126.6058349609375,2932.88232421875,545.9207153320312,822.9133974833456,783.4909933701617,2562.9945417736317,924.9017199029888,1172.3265202842344,1130.4000307352399,2984.1939710758684,547.1486071793818,811.0348027694902,774.9253365920524,2527.2646228544672,915.4360540569128,1158.134167776339,1118.7221336360576,2922.2661748923115,535.7046311798125,819.2320073961848,782.4203085516023,2555.5173796488234,923.6331390198327,1172.3265202842344,1128.4689187387335,2976.1636847189334,539.732152412516,2722174,32182852,655372,11894330,10008100,7493309,2022849,15395092
2023-06-07,828.8036499023438,782.4446411132812,2570.8505859375,917.4853515625,1172.644775390625,1135.1485595703125,2971.535888671875,557.9049682617188,831.9941880867473,784.8051144822347,2581.072702260696,922.9988152614023,1177.2391456905614,1135.989176828128,2975.1201652874615,564.830266494564,812.1146809377718,776.7504417142903,2535.9726427796395,911.2399478470065,1166.7768194344242,1123.5386905370437,2940.776238166273,542.3844268430868,813.7345165987763,780.3762267164857,2546.0526472611928,921.5350543493884,1174.0549594386935,1130.0820196952836,2951.664641393053,548.9167756908897,4110739,24949026,1428490,16486469,5397578,10312545,1567196,20855239
2023-06-08,820.7045288085938,782.9312744140625,2536.492919921875,915.2408447265625,1167.0499267578125,1135.830078125,2936.647705078125,549.8008422851562,833.8593861324775,791.350960923385,2575.914280987985,927.536411416639,1175.4197442918237,1143.6457515710592,2967.089910390368,566.3527997044567,819.2810460512513,780.278861070367,2531.7604802555584,912.6060634185237,1165.5032551977433,1131.899585359948,2933.5173334226483,547.1485840160303,832.1904773796779,780.278861070367,2562.1428353437727,913.9722044059886,1170.1430477667195,1138.7155083681228,2958.9236078847066,559.9186586878586,4050621,37395522,923536,17608140,5034942,12071109,1759366,21527339
2023-06-09,818.250244140625,783.8560180664062,2495.131591796875,915.3872680664062,1151.7203369140625,1127.787353515625,2912.0126953125,552.3548583984375,824.4349670556576,787.7008471820789,2545.058833244845,921.1935315811797,1166.777036268273,1139.874261684162,2948.942484583645,556.431483327022,813.7835031419045,782.1039613355581,2479.8932738110634,913.581986770486,1149.9463343805824,1125.9924180855612,2908.4286402901084,549.4079179553133,823.2078371154346,786.4354761770152,2545.058833244845,918.6563698311431,1166.777036268273,1139.1699412328312,2944.405649991978,554.4177526820185,3332436,18212578,1413808,12253128,5339073,5877018,1775689,9361533
2023-06-12,821.0481567382812,779.0865478515625,2501.99365234375,913.3380126953125,1175.3741455078125,1128.786865234375,2946.12939453125,554.172119140625,827.6746590635796,786.3868338718737,2514.8186109331446,920.7055972423157,1178.785773831074,1131.0815554468197,2952.934646039938,558.8381077110446,816.5323420839804,778.4294745818307,2492.1028989789124,910.7520113059578,1158.1340948031748,1120.0851432204013,2913.5550125863747,550.7340222992632,819.5756006659927,784.8051052341397,2503.4607549560283,915.3384739939503,1158.5889785796096,1124.8563729167881,2917.184480057675,556.9716883006164,1569715,13408292,775484,10520125,4785588,6391969,2324605,7599572
2023-06-13,819.084716796875,780.4005737304688,2532.707275390625,920.75439453125,1187.1102294921875,1145.46337890625,2943.2255859375,552.2566528320312,828.5581844609981,783.0773452649356,2552.678265635301,923.3891760871558,1188.611368241848,1146.6448585440896,2962.552542695633,560.9501031853109,817.5140143482182,773.8789730190645,2486.8973462946806,911.5326888658717,1180.0141088524708,1129.741286337972,2938.961006367888,550.8322862887488,822.7661068344682,773.8789730190645,2488.8850636260936,913.2892496101983,1182.6069242988215,1133.7173319025067,2958.015708786451,557.6593769953628,3224345,27926108,1787924,13528776,4846587,11248016,1371928,12845897
2023-06-14,812.8018798828125,779.5488891601562,2554.334228515625,917.094970703125,1183.0616455078125,1159.5496826171875,2949.89453125,560.2133178710938,818.6921041806503,784.5374180278894,2557.5050554214995,924.0722547164398,1188.7931139611715,1160.9810398065779,2954.249935680923,561.0974239099492,804.015616654846,778.7945024942541,2510.0859190452757,913.6307485353478,1176.5112530610595,1143.7140091659376,2927.0289348939928,554.0247554660606,816.777769300161,783.7830313619872,2528.069189204348,923.1939743649098,1188.4747175563625,1145.5315407318087,2943.2252974471735,555.9893822584935,5108720,20113968,1536248,13489262,3457981,13277380,1658544,12713256
2023-06-15,814.5198364257812,769.961181640625,2545.7685546875,904.2138671875,1170.68896484375,1159.86767578125,2940.068359375,558.3961181640625,818.5447989356941,781.5929230405386,2572.0809655177795,920.1688965759562,1177.1937141878004,1164.4116242878063,2968.542954682689,564.8302595644917,809.1204643220914,768.4767664026215,2534.8365728138583,902.0182258592284,1166.9134071805377,1152.1201510303479,2934.3093897698986,557.7084867265046,811.8692235911873,780.6439096325554,2568.720887130483,917.9732552476846,1177.1937141878004,1159.5268135380984,2966.5776965411455,561.686844389697,3865201,35377476,1830192,19366819,6161155,11813494,2273810,12475759
2023-06-16,822.4716186523438,780.0355224609375,2570.330078125,911.63037109375,1175.101318359375,1171.1595458984375,2902.223876953125,559.7221069335938,824.6313794870731,783.1746215295391,2578.2333454580303,915.0945935801496,1184.0625068222432,1173.431520437393,2924.619696403326,562.079682838315,805.7826502579626,770.9101653895649,2539.6165883416616,904.6043063170341,1165.4578042106698,1163.3438717544047,2884.947191217735,556.0384320547455,807.4515590810923,772.4432372595309,2545.7687604214993,906.8487279588853,1170.8708768960637,1163.3438717544047,2922.425909481337,559.5747959118273,4907797,15779272,1748145,11249387,8536287,24171579,4156189,8736313
2023-06-19,812.9982299804688,780.7169799804688,2560.40576171875,900.8472900390625,1177.2392578125,1159.52685546875,2934.675048828125,556.0385131835938,824.6313989627378,785.6324943134937,2587.266908519368,911.386356797931,1182.2429795419966,1174.1584519189826,2938.788566807641,563.0620782929632,812.3600983829351,777.8941787861185,2552.5334622557184,896.5047873782526,1170.9164175038359,1155.3692013285906,2902.3154633249883,554.2212572938067,824.6313989627378,784.0507655809437,2578.2973514074583,910.9472166078564,1177.2392578125,1174.1584519189826,2916.027189923374,560.5571910009998,3017364,24829146,1068263,19351375,4451787,6798554,1468186,6280388
2023-06-20,815.992431640625,782.3473510742188,2553.583251953125,903.1892700195312,1185.7911376953125,1161.9351806640625,2950.489013671875,572.934326171875,818.4466918056181,784.0507512165266,2557.686203575258,906.1167918668598,1187.2467436756685,1165.070488566,2954.87681041467,573.6219575857585,811.7219830024602,774.1467079853705,2526.86514409262,892.6989833999372,1174.6009515510648,1151.893084884151,2926.127937589783,552.551321854573,812.9491130849568,780.7169656771292,2547.7624281267213,898.7004270111945,1177.2392998592454,1157.5957972211602,2937.9656824973704,556.0385226502574,2691557,20005626,1129279,15212286,4009180,6921096,1528452,18074902
2023-06-21,823.649658203125,796.0231323242188,2554.060791015625,902.3598022460938,1182.1065673828125,1165.2069091796875,2978.369873046875,571.1170043945312,825.3676402077203,796.8261756245972,2582.9258945459865,905.97042432825,1186.1551000366512,1167.728761153971,2981.294996829443,575.5374144596417,815.2070277479253,784.050675786365,2546.2837721045807,897.7733395774403,1178.1491003379751,1157.800246036839,2947.06142983265,564.3390183124358,816.7777301847437,786.4841043269806,2562.9825923287567,905.580064269418,1182.6524057587176,1161.889751966922,2970.8741736125958,574.6042047880998,3022724,24308946,1201840,9210553,4041529,6961603,1645987,9146332
2023-06-22,827.3801879882812,799.9166870117188,2532.829345703125,903.3844604492188,1165.91259765625,1152.1202392578125,2960.361572265625,559.2800903320312,828.0673928290933,806.7059888717916,2555.396514492259,912.9476866817438,1173.0542504034897,1169.296404389101,2987.007936549625,574.3586364568646,819.428408894711,797.7023024946114,2527.437872726074,898.4564771949641,1158.588924773524,1150.52986917785,2952.68309515918,558.1504659357689,821.3918170579097,798.1646301932708,2546.474480526261,902.0670994269971,1173.0542504034897,1161.4354185434336,2980.015045726706,573.6710051102942,4380046,56596140,830052,27291569,6676607,7619166,1529603,11229179
2023-06-23,839.1605834960938,799.8680419921875,2520.6630859375,901.1887817382812,1150.85595703125,1142.6915283203125,2940.114013671875,549.7517700195312,846.9651424311943,807.8497002925832,2538.7454756382135,909.3858664900742,1163.9110992338817,1151.1659695700039,2970.3253373650405,561.048375182452,825.956652456245,795.2688853504051,2507.160757581509,896.797499098517,1149.354818354435,1141.441900396204,2933.5322068110854,547.8362467181654,828.5581920740979,796.9722855006775,2529.918956603175,903.6771633220311,1161.27275111336,1149.1211566554268,2959.2646792263045,559.9186906838969,7667340,21339218,991214,8767733,7239467,6628570,1119505,9362695
2023-06-26,836.36279296875,795.9989013671875,2530.682373046875,905.0433959960938,1155.7232666015625,1133.9671630859375,2915.70703125,557.8067016601562,841.6639589864734,803.396500995714,2551.77045708576,909.2882788738549,1159.0439406048426,1142.9869124040958,2937.874321602417,558.936386176872,830.8652142352138,792.6650564551716,2521.1877148671288,900.8960733562135,1148.3541711369407,1130.8545713330911,2900.487104668833,547.9344628936824,841.6639589864734,800.598057936059,2521.1877148671288,904.701816042341,1155.6323120512568,1139.1700001634836,2929.7387867833627,550.0955646028968,4431992,16130314,758700,11749040,3403244,12641159,1978803,6986621
2023-06-27,849.0758056640625,807.2169799804688,2529.966796875,913.4843139648438,1163.729248046875,1134.3760986328125,2922.74609375,562.9638061523438,855.4077484703582,814.1766100290189,2539.747534504064,917.2413358143081,1166.322063496411,1140.3058517527372,2933.989531286174,566.6966451734216,837.9825026325549,797.4589662553369,2515.319452703655,899.9201660720197,1159.2258317923613,1129.9230146151945,2908.988616439213,558.3960846486364,840.8294681734377,799.6003360457688,2530.682460603956,907.5317104410219,1164.5025282959484,1134.4215309070003,2926.9966398261013,559.9186584832055,5533649,33831864,687747,13422726,3240024,9689466,863542,9404450
2023-06-28,856.2422485351562,815.7583618164062,2539.4130859375,914.8017578125,1176.64794921875,1149.3939208984375,2939.291259765625,576.274169921875,857.6165981965239,817.5834334461853,2564.556827714489,921.1935016587148,1179.695648586696,1153.1881169201986,2953.460043363007,579.5648957715379,847.7995581076513,808.1417176661517,2521.044386302254,911.7278361808255,1165.7762703962558,1135.0122016455275,2919.134977819985,565.3213517229153,853.5916357274691,812.7652324615918,2531.493028592996,921.1935016587148,1173.600249850804,1141.896393407388,2932.4811471226985,568.7594485622379,6272649,59562950,1397573,25708001,5662358,11354006,1575872,16720940
2023-06-30,862.67236328125,828.0470581054688,2555.53955078125,912.0205688476562,1214.99462890625,1158.8226318359375,3018.636474609375,585.0167846679688,866.844605152027,831.6485441511054,2562.93474232793,919.4369928830703,1218.0878609550978,1161.7307784588775,3025.720866365972,588.4057781862161,851.1864148533023,819.213700808567,2529.9666876744527,908.1660462617388,1186.7463005247835,1151.1888070463274,2938.0573208662913,577.6003298388899,863.8994932432432,829.3124290377532,2543.898134552068,917.7780520093211,1190.1579290222737,1157.0732487107562,2943.4505104829095,577.9441155767693,5217511,40699016,1160181,13843218,12821692,11151555,2672406,12488047
2023-07-03,863.0650634765625,837.0021362304688,2577.391357421875,919.7785034179688,1213.35693359375,1188.5628662109375,2991.2587890625,580.3507690429688,867.973583294052,855.3501643562647,2581.971651804121,922.9012051068142,1224.5471188494619,1191.425580555085,3033.76513982982,591.6473736162459,858.5982625078832,832.232592346636,2537.6957833936767,913.874679970956,1208.5806539697087,1161.1400387375704,2988.0136359285348,579.564930281176,863.8994878781538,833.4493066629323,2563.984543861839,914.36260024857,1209.9908380904787,1162.3669506539804,3029.6516220136277,589.3880646927213,3333167,44104116,980665,12350359,7732412,12154387,1687264,11131048
2023-07-04,849.3212890625,841.0902099609375,2576.38916015625,921.8765869140625,1223.774169921875,1176.31689453125,3024.669677734375,580.9893188476562,857.8129932062891,850.239924960872,2582.7823755535815,928.3171107716475,1224.547450335402,1192.7887391966194,3030.2913960326273,585.8517825573433,837.6880600334869,834.0819833506376,2552.533704969618,919.2418054957484,1211.2648627583449,1169.2736896643748,2995.8293032220745,579.0737955734576,857.8129932062891,838.7784528667394,2577.391135866774,924.3649684244667,1223.0008895083483,1192.7887391966194,3007.4385197427887,583.8871556003511,7397493,38795188,721907,14041699,5797775,8061643,1656681,6917886
2023-07-05,850.7938232421875,814.3712768554688,2629.68212890625,934.8552856445312,1225.7298583984375,1174.3856201171875,3034.81640625,577.8458251953125,855.0642118137127,837.0994772709068,2633.0694168998043,941.4422096300225,1235.4187939129251,1185.5183304828597,3043.0891926066924,582.511813584055,847.259652776153,812.0595195781218,2572.6675955919104,918.2659956069979,1219.9982784398992,1170.432411192628,3021.150430028573,574.6042031479475,852.1190997179135,835.2744057361592,2576.341195617382,919.2906163148466,1235.3278393695025,1185.5183304828597,3034.8621566398974,581.5295002390565,4284477,37165754,1717547,13817767,5414936,10248062,1453008,8715919
2023-07-06,853.7389526367188,815.1986083984375,2630.875244140625,936.2214965820312,1222.6365966796875,1199.03662109375,3037.51318359375,590.1738891601562,861.8380110642725,821.4525082286525,2638.41347517002,940.6127792872743,1225.8662047537898,1201.6266214253383,3042.586567379138,594.250513824471,847.6523755317137,808.0930085295972,2610.407076199385,930.9519335115064,1216.495665897886,1170.546016490242,3018.4082659703854,578.1405497974677,848.5358732272798,814.2252369257229,2633.5468688839683,931.6350338444386,1221.4084327344483,1170.546016490242,3022.567534593457,580.3507549865329,6365222,52156544,1265020,16334427,5963897,19117987,1848238,14356681
2023-07-07,854.5242919921875,808.093017578125,2574.576171875,923.5355224609375,1210.1728515625,1196.696533203125,3043.317626953125,607.2661743164062,867.4336641427969,815.1986175265295,2642.850296475034,931.9765075014357,1224.365315371182,1210.9418359205672,3068.592819620022,613.7494189710694,846.7197329051955,806.0976179186929,2567.801129592601,920.998301288774,1205.7605007879629,1194.1518448825288,3018.4079910488003,581.7260251406425,849.173993000573,810.3317601084606,2627.0581719224147,929.9760462814668,1213.6300129632032,1197.332705283274,3018.4079910488003,589.3880579022409,18763997,19926336,1178930,8593807,6295647,13375267,1789326,21066726
2023-07-10,869.2007446289062,806.1705322265625,2534.928466796875,925.4872436523438,1209.217529296875,1242.794921875,2990.93896484375,607.708251953125,873.3238534896889,816.0502760464208,2587.2196720077654,929.8785263276142,1220.8170652524432,1252.3145466417043,3039.204288501629,623.572578513845,849.1739590831463,802.8854036365442,2529.632509066761,918.6075198126201,1200.256341377616,1215.5085119378625,2984.7686876958783,606.6276711631663,851.1373670810265,808.3849760030445,2585.835869213727,923.1452024012996,1215.9498311998555,1221.8245601360636,3039.204288501629,612.963605033247,4310681,38398442,1518183,12069184,3940315,33240016,1407431,23802524
2023-07-11,875.5818481445312,802.2527465820312,2561.5986328125,922.12060546875,1226.91259765625,1256.2677001953125,2991.350341796875,617.3839721679688,876.8089781817791,815.6852604691176,2592.3721682597725,929.6833702711881,1229.0051076173486,1258.6759714064597,3012.0094335540425,619.2994952899305,870.0842696265852,800.8413461228718,2524.8612339064534,919.1443034908751,1207.2616391546826,1243.9536302912918,2980.7467399101047,611.1463060575221,873.7165865205309,809.3583461576029,2535.453148594602,925.4872675187265,1213.129595917475,1250.9058502676546,3012.0094335540425,613.8967715875856,3353977,50670426,2476367,16977595,6126128,20069348,1110172,12051173
2023-07-12,873.66748046875,794.7334594726562,2551.245361328125,921.5839233398438,1212.9931640625,1257.653564453125,2979.92333984375,610.458740234375,879.312278427949,810.9644765133695,2581.112437160341,928.1708476534083,1229.9148189122855,1273.2166423107678,3006.661203060888,619.6433475323021,866.9427721662826,791.9107178120092,2521.521558001949,918.5100015026126,1207.26158386156,1254.8817149747802,2970.9651915603636,608.3958458985843,873.66748046875,805.6352319869237,2581.112437160341,925.4872858960301,1229.0960058756348,1256.9946762890331,2999.1655048447924,618.8084050345482,3033186,70958358,2395826,21511161,8102770,18733835,1515240,10785502
2023-07-13,868.8571166992188,798.6998901367188,2533.1630859375,932.61083984375,1241.9237060546875,1246.4073486328125,3053.647216796875,609.6728515625,876.9561747316848,806.65718944724,2564.413732937298,936.0750619372393,1252.5680534152623,1271.8535100977601,3078.23682351536,615.4193611198252,867.0900614758267,797.2155343981111,2529.8233221359947,919.436992216799,1210.7641663190607,1243.794632147719,2991.6701688926455,604.6139134385513,875.0418399403195,806.2921751723549,2562.028187364794,924.8041153240754,1214.4487694545699,1264.992154591986,3001.9539636829727,613.9458909814697,4228714,41913546,1495067,23222286,9977644,14682934,4585146,9689708
2023-07-14,870.2806396484375,800.3546752929688,2554.3466796875,936.8557739257812,1297.2830810546875,1245.3621826171875,3212.79443359375,613.84765625,873.9620298330756,804.7835035114284,2563.5072678557194,941.6861968997155,1300.9676843031073,1254.5409440468316,3222.1185858228855,614.9281769876861,863.5559908785493,795.7311609024043,2529.680278287794,928.3659486322887,1256.0706748916025,1238.2735461254954,3064.113707093481,608.5431400061846,868.8080835745823,804.7835035114284,2533.449393693257,936.5630336523335,1256.0706748916025,1249.5879849572364,3075.997202974214,611.9812368423777,3860080,24727214,1419016,12871569,12833381,15124144,6306101,7010179
2023-07-17,862.0342407226562,817.0966796875,2558.927001953125,945.2968139648438,1294.5535888671875,1270.8084716796875,3191.8154296875,607.5608520507812,880.2448974832952,818.6053935606003,2579.4426940677295,950.2735772681716,1327.3052180870611,1279.1466167196916,3245.016880200195,615.9105161452544,859.9726863323924,794.7577929158504,2547.7626951625157,929.8297045085224,1286.6841890241146,1239.5914489485467,3178.4237336660526,606.2347529121556,869.7897261307073,803.0314502823962,2547.7626951625157,939.636950320126,1297.282891302177,1248.225023984058,3208.5437794971795,615.8123087852279,5614592,49252928,912701,16290763,11569884,22220040,2743228,7580645
2023-07-18,859.432861328125,816.4153442382812,2559.9765625,951.8837280273438,1342.089111328125,1281.600341796875,3196.5234375,601.2740478515625,864.0959557759929,829.3125165913748,2577.4388016680173,964.0817355638042,1344.5909722136412,1289.3250310279557,3221.341572891563,609.8692906689877,847.357912952075,812.7652011194812,2554.728362545665,947.687625346918,1300.0578928736984,1269.127138140066,3167.4087826530267,596.264273163097,861.0035639116006,826.3924020963348,2562.6006624771676,954.3721096526649,1304.6067308473641,1280.0326878114854,3177.464048629703,609.4272975743305,4731911,81076818,1215904,29709508,16743977,25867313,2600090,10359400
2023-07-19,854.8187866210938,820.1141357421875,2549.28955078125,949.9320678710938,1341.8616943359375,1291.32421875,3172.025146484375,609.6236572265625,860.954436826528,821.8905505906512,2573.4310859545835,956.3238120497173,1363.559740717556,1297.7539668955087,3214.8057777866934,614.2405420853713,851.3337492880989,815.1986216073076,2539.079229212013,944.1745843620706,1328.8975058703597,1270.9445997962002,3149.7206041471604,599.3585304108183,859.4328075592721,818.1673927652148,2559.928991003643,956.3238120497173,1351.9146708665796,1285.9396532326007,3199.402849087036,603.1404129265503,6641825,32935134,1166542,15994261,13687062,39122156,2405370,11128348
2023-07-20,868.6607666015625,821.8905639648438,2579.490234375,971.5469360351562,1318.708251953125,1289.7606201171875,3174.087646484375,610.6551513671875,870.4769549655347,823.4722926593728,2591.9428279236045,974.0353773634586,1338.2682570700565,1295.2251136644823,3188.3847912979368,612.5706145398019,852.1190780514717,817.6320636334198,2536.5026597850565,948.614680554345,1310.7022519481309,1270.1422890108254,3149.113232732391,605.3015313261128,855.0641900723869,818.1917641303833,2546.8560199797525,952.4692630685562,1338.2682570700565,1270.1422890108254,3164.7394703076247,611.637464770847,3779959,56210948,1430764,26487838,8347221,38717624,1715404,7834891
2023-07-21,869.7897338867188,815.5635986328125,2484.7841796875,972.9130859375,1211.446533203125,1249.8345947265625,3087.020263671875,614.6826171875,875.5818113867556,822.4015567907909,2553.8219592785504,977.2555885541523,1228.1862795203028,1287.3234307026405,3148.058500877566,619.8397625973831,858.7946372308703,814.3468843278255,2473.333561347926,964.9111810417447,1187.2467368696261,1242.3762502436682,3078.542712080561,606.7750062168097,862.0342484095111,817.6320129512904,2528.678216655866,971.2541449921898,1201.0751601871634,1284.4188902576473,3119.7848549572223,610.01662848332,7001587,42154248,5198952,16903003,45548305,30249238,3770223,12914610
2023-07-24,871.9004516601562,816.8533935546875,2462.121337890625,968.0338134765625,1215.9952392578125,1224.554931640625,3111.261474609375,618.1207275390625,876.2689866260627,819.8951795624654,2486.644697318208,984.3303623695843,1228.0951916387085,1238.1179088392782,3128.399831677828,623.2287693803372,864.6848911428009,812.8138779724052,2457.1116926919326,966.1796926305509,1213.857307807066,1215.6443158350814,3090.503018591767,615.1737872409025,868.8080600215098,816.9020502488354,2484.784018551376,980.6709603529139,1219.998238537962,1221.4042392370138,3098.659708565961,616.8437320676572,4125577,32179444,1777469,21687719,8859789,23727866,1680132,12247844
2023-07-25,867.4827270507812,825.7109985351562,2450.575439453125,970.6686401367188,1214.17578125,1223.767333984375,3115.29443359375,628.1403198242188,878.330543810452,826.879056170404,2468.180952061506,974.8647427328618,1221.681363730559,1233.3179681079685,3122.3057333138704,631.1363637231359,863.0159261040452,816.8533420034627,2444.9934026192527,964.3744564622128,1204.759709076421,1220.9119513502328,3097.926950811684,622.1481720707322,871.7531153036368,819.8951278192749,2462.0738156481693,974.8647427328618,1216.359245637285,1227.8041962368873,3113.782310935107,624.7513265804116,3652262,55992596,1653775,29325327,6801982,12026020,1272980,13988137
2023-07-26,873.1276245117188,822.8395385742188,2465.031982421875,972.3764038085938,1227.139892578125,1243.65625,3105.350341796875,629.7611083984375,880.0976994468132,827.1710534459679,2479.8223648804947,973.6449847104317,1228.186147433356,1253.8961800235134,3135.1822055035386,653.6313724241843,867.1391937289347,821.5255108693627,2454.5355819673705,966.0822198580079,1218.5426339683336,1223.3733833366434,3102.325873004653,627.6982742025682,870.2806587390963,827.1710534459679,2461.4059065812685,969.1073019747433,1221.817774817035,1223.3733833366434,3116.3941167600838,628.6805876207255,2845581,24794358,1300033,12780537,5528885,12911012,1066803,31673714
2023-07-27,878.7723999023438,814.2982177734375,2452.197509765625,966.326171875,1231.0521240234375,1232.087158203125,3113.231689453125,632.315185546875,884.9080501839653,828.8257745170246,2464.745384760518,982.1835819158673,1240.7411717559758,1249.2931304965796,3126.7499469053832,636.9811744771062,871.9004715869277,811.5240735457453,2436.1188413835084,963.3498699025234,1225.5025635415454,1226.0072859774648,3102.3713931415473,625.4880950157215,873.0784685062312,827.3170606790924,2443.7525862840444,978.3289995630472,1236.0103133187197,1247.5209111436616,3111.444574743922,635.5568079704308,3445446,59741302,2276136,25932395,9191861,17226898,1701769,11696851
2023-07-28,878.7233276367188,799.8680419921875,2466.2724609375,972.1324462890625,1219.54345703125,1244.4686279296875,3075.19775390625,626.0087280273438,883.4355553141999,812.2298721075693,2475.003464310564,974.5720478609782,1240.7865080925476,1251.853175548335,3110.2994489526377,636.5522525988939,874.2565859059677,798.6999842928814,2447.760488019154,953.4450744239546,1215.4495028674003,1231.0287272255082,3052.8354343417113,622.559915513263,883.4355553141999,808.6283856221597,2452.3407819867566,964.1305412210621,1231.6888321728816,1236.6902137331379,3102.3260117822556,636.5522525988939,2314339,41015684,966450,12584130,6122735,20827852,2599831,9299530
2023-07-31,873.6184692382812,803.6154174804688,2443.56201171875,974.181640625,1233.371826171875,1255.00390625,3135.73193359375,634.8770751953125,881.3738953814177,806.3409049738307,2464.6500941483187,975.2551010010277,1235.0094521881804,1257.2930680054526,3140.4976478889985,636.1087938962744,869.0535213799994,797.531846128994,2437.0732813698723,964.7159750720841,1212.9475890459607,1239.594792375287,3080.2382907228434,626.5999616103571,877.6434319273872,803.0557764440342,2457.159621060771,971.9372191996074,1227.0489861059361,1244.4686660676819,3083.446013157544,630.8370619131632,4424817,34565006,2003252,14303116,7902180,8551174,2743678,7502361
2023-08-01,875.3363647460938,808.9933471679688,2434.305908203125,970.5222778320312,1242.0146484375,1237.25634765625,3163.776611328125,634.2366333007812,880.981162547336,811.5240891764785,2455.966612659365,979.4512433395982,1245.471809643269,1259.803857697837,3171.062678801949,643.3513519141658,871.9004008670768,803.0314470309211,2428.4850845596825,966.521355109635,1234.55459874793,1233.3672005487501,3129.8205341354496,632.610740518144,878.134197080197,805.1971747453257,2452.3405372567327,977.4507819784002,1239.1034366209878,1257.8346449464532,3129.8205341354496,635.5668654738363,2087412,35394188,1758897,15508569,6064652,9536632,1956167,8924219
2023-08-02,862.0342407226562,798.4080200195312,2451.3388671875,963.1058959960938,1234.418212890625,1224.0382080078125,3153.328857421875,613.5437622070312,874.3546736043062,803.7615635856482,2455.632849208174,970.0831205780985,1248.1556821855895,1236.665738028631,3158.5986876704637,634.8770946768061,856.6348688335829,794.8308914277848,2419.897423206584,953.8841903765009,1226.776142424458,1212.838309305523,3128.5379219504644,607.4344252342894,867.0409669708703,799.1380486876382,2421.805859660217,961.4469550572353,1245.7448867591504,1235.2872649193357,3148.10489653474,634.5814942080075,3328903,28116322,2082908,15787996,7419145,12748214,1914899,15762687
2023-08-03,855.75146484375,792.6407470703125,2434.496826171875,941.6861572265625,1241.1959228515625,1218.8934326171875,3116.027587890625,609.8978881835938,865.9120781794528,803.6884896703888,2443.800453185906,959.2512876204258,1243.2428998554956,1231.201012494138,3146.546822678413,617.2882009247896,849.2721819167905,789.8909607409018,2421.042256996987,936.8557344561337,1227.2764348025732,1210.1058926997707,3086.7457070649953,605.1681000577322,858.9910763479985,798.1646183703506,2440.842283719155,952.9571039838418,1228.186202359877,1218.5981228148664,3134.4033011170673,613.8886450353357,4642067,57673946,1475310,30994707,6503741,10168350,2026351,11458920
2023-08-04,873.3729858398438,804.1021728515625,2429.43994140625,947.0532836914062,1253.978271484375,1235.45947265625,3155.986572265625,606.005615234375,876.6125970497444,806.1949453417267,2441.7970225595154,952.4204068859481,1260.847061956178,1238.6348041373592,3181.1442369080387,615.8593650755844,850.352015101688,792.9327586465489,2418.9912969705074,938.026758318768,1239.1035919855417,1216.776590964359,3117.2189097618743,604.3304657328662,853.1007743125596,795.8042164551875,2434.497345300378,945.2480024411116,1245.381011248576,1230.1672134573323,3117.2189097618743,615.7115347709597,7066276,37388304,1359318,20582882,5712345,22885610,2248493,11806739
2023-08-07,875.0910034179688,803.6398315429688,2451.577392578125,952.0789184570312,1267.30615234375,1242.4993896484375,3193.1044921875,600.5860595703125,884.073559414361,809.4070457041624,2456.15768660504,957.7875622222014,1269.1256873794193,1244.739272893678,3196.7245913979227,609.9471220246487,867.9245160059864,801.8391180613743,2422.521494509924,944.8088939737933,1252.7498720583947,1233.219426922262,3153.8785837580563,599.6006845751192,868.9553531806273,809.4070457041624,2423.7142672792547,947.4924556611198,1262.666360213914,1241.0962775533026,3165.5179892112346,609.9471220246487,4086452,28300918,803823,16686062,3729093,5982870,1853889,9893466
