,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
542,2021-04-29,290.8855878356387,218.78443433859542,352.14608426921296,290.8855878356387,290.8855878356387,-4.5424362184128535,-4.5424362184128535,-4.5424362184128535,-4.5424362184128535,-4.5424362184128535,-4.5424362184128535,0.0,0.0,0.0,286.3431516172259
543,2021-04-30,291.54215878975407,215.28944542016828,351.10345303986816,291.54215878975407,291.54215878975407,-4.449547006286256,-4.449547006286256,-4.449547006286256,-4.449547006286256,-4.449547006286256,-4.449547006286256,0.0,0.0,0.0,287.0926117834678
544,2021-05-03,293.5118716521006,226.74205526833552,352.2923855212256,293.5118716521006,293.5118716521006,-4.236124959609735,-4.236124959609735,-4.236124959609735,-4.236124959609735,-4.236124959609735,-4.236124959609735,0.0,0.0,0.0,289.2757466924908
545,2021-05-04,294.16844260621605,225.88761420316388,353.05838652539535,294.16844260621605,294.16844260621605,-4.191570107494545,-4.191570107494545,-4.191570107494545,-4.191570107494545,-4.191570107494545,-4.191570107494545,0.0,0.0,0.0,289.9768724987215
546,2021-05-05,294.8250135603315,221.6982624175465,352.42470924774545,294.8250135603315,294.8250135603315,-4.160999420798484,-4.160999420798484,-4.160999420798484,-4.160999420798484,-4.160999420798484,-4.160999420798484,0.0,0.0,0.0,290.66401413953304
547,2021-05-06,295.48158451444704,223.95829287436337,357.6997333637254,295.48158451444704,295.48158451444704,-4.143626624826782,-4.143626624826782,-4.143626624826782,-4.143626624826782,-4.143626624826782,-4.143626624826782,0.0,0.0,0.0,291.33795788962027
548,2021-05-07,296.1381554685625,229.0891358698976,352.77487673071903,296.1381554685625,296.1381554685625,-4.13780685722641,-4.13780685722641,-4.13780685722641,-4.13780685722641,-4.13780685722641,-4.13780685722641,0.0,0.0,0.0,292.0003486113361
549,2021-05-10,298.10786833090896,230.5571900579424,364.7298638682525,298.10786833090896,298.10786833090896,-4.160552162095732,-4.160552162095732,-4.160552162095732,-4.160552162095732,-4.160552162095732,-4.160552162095732,0.0,0.0,0.0,293.94731616881324
550,2021-05-11,298.7644392850244,229.30493568335388,364.6276912879219,298.7644392850244,298.7644392850244,-4.167977061859256,-4.167977061859256,-4.167977061859256,-4.167977061859256,-4.167977061859256,-4.167977061859256,0.0,0.0,0.0,294.5964622231652
551,2021-05-12,299.42101023913995,228.14167502740065,360.88143336289585,299.42101023913995,299.42101023913995,-4.16694343189821,-4.16694343189821,-4.16694343189821,-4.16694343189821,-4.16694343189821,-4.16694343189821,0.0,0.0,0.0,295.2540668072417
552,2021-05-14,300.73415214737093,236.14237487414414,359.9364210617826,300.73415214737093,300.73415214737093,-4.1164036770436505,-4.1164036770436505,-4.1164036770436505,-4.1164036770436505,-4.1164036770436505,-4.1164036770436505,0.0,0.0,0.0,296.6177484703273
553,2021-05-17,302.7038650097172,231.60122963613082,363.3208271550682,302.7038650097172,302.7038650097172,-3.8305979252766216,-3.8305979252766216,-3.8305979252766216,-3.8305979252766216,-3.8305979252766216,-3.8305979252766216,0.0,0.0,0.0,298.8732670844406
554,2021-05-18,303.36043596383286,231.89443605853876,363.87157120762555,303.36043596383286,303.36043596383286,-3.657221245771884,-3.657221245771884,-3.657221245771884,-3.657221245771884,-3.657221245771884,-3.657221245771884,0.0,0.0,0.0,299.70321471806096
555,2021-05-19,304.0170069179482,237.72452762737737,367.63164028641575,304.0170069179482,304.0170069179482,-3.43714864236574,-3.43714864236574,-3.43714864236574,-3.43714864236574,-3.43714864236574,-3.43714864236574,0.0,0.0,0.0,300.57985827558247
556,2021-05-20,304.67357787206373,238.97827601666353,365.88795570753837,304.67357787206373,304.67357787206373,-3.1670476185481404,-3.1670476185481404,-3.1670476185481404,-3.1670476185481404,-3.1670476185481404,-3.1670476185481404,0.0,0.0,0.0,301.50653025351556
557,2021-05-21,305.3301488261792,235.90491570693464,366.39006935843315,305.3301488261792,305.3301488261792,-2.8446474224725455,-2.8446474224725455,-2.8446474224725455,-2.8446474224725455,-2.8446474224725455,-2.8446474224725455,0.0,0.0,0.0,302.4855014037067
558,2021-05-24,307.29986168852565,238.73218236008177,372.89127099432113,307.29986168852565,307.29986168852565,-1.5593872481684077,-1.5593872481684077,-1.5593872481684077,-1.5593872481684077,-1.5593872481684077,-1.5593872481684077,0.0,0.0,0.0,305.7404744403572
559,2021-05-25,307.9564326426411,241.84850860013637,369.3830492629131,307.9564326426411,307.9564326426411,-1.0302099781820642,-1.0302099781820642,-1.0302099781820642,-1.0302099781820642,-1.0302099781820642,-1.0302099781820642,0.0,0.0,0.0,306.92622266445903
560,2021-05-26,308.61300359675664,243.5346051916873,374.39207132558846,308.61300359675664,308.61300359675664,-0.4567248090615905,-0.4567248090615905,-0.4567248090615905,-0.4567248090615905,-0.4567248090615905,-0.4567248090615905,0.0,0.0,0.0,308.15627878769504
561,2021-05-27,309.2695745508721,245.49418937772677,374.6103770862144,309.2695745508721,309.2695745508721,0.15541367552679497,0.15541367552679497,0.15541367552679497,0.15541367552679497,0.15541367552679497,0.15541367552679497,0.0,0.0,0.0,309.4249882263989
562,2021-05-28,309.92614551482274,242.40083830197852,375.4848197323151,309.92614551482274,309.92614551482274,0.7993185096740943,0.7993185096740943,0.7993185096740943,0.7993185096740943,0.7993185096740943,0.7993185096740943,0.0,0.0,0.0,310.72546402449683
563,2021-05-31,311.8958584066748,246.4306355138769,376.57334864195496,311.8958584066748,311.8958584066748,2.83725194058856,2.83725194058856,2.83725194058856,2.83725194058856,2.83725194058856,2.83725194058856,0.0,0.0,0.0,314.73311034726333
564,2021-06-01,312.5524293706254,249.73696430988758,377.3976926017837,312.5524293706254,312.5524293706254,3.5199812593775412,3.5199812593775412,3.5199812593775412,3.5199812593775412,3.5199812593775412,3.5199812593775412,0.0,0.0,0.0,316.07241063000293
565,2021-06-02,313.20900033457616,253.7039794756793,380.48517677856535,313.20900033457616,313.20900033457616,4.187280338168971,4.187280338168971,4.187280338168971,4.187280338168971,4.187280338168971,4.187280338168971,0.0,0.0,0.0,317.39628067274515
566,2021-06-03,313.8655712985269,256.44589636336167,380.05645329213263,313.8655712985269,313.8655712985269,4.828708788145464,4.828708788145464,4.828708788145464,4.828708788145464,4.828708788145464,4.828708788145464,0.0,0.0,0.0,318.6942800866724
567,2021-06-04,314.52214226247753,262.72582962747117,386.2223167560585,314.52214226247753,314.52214226247753,5.434099109357434,5.434099109357434,5.434099109357434,5.434099109357434,5.434099109357434,5.434099109357434,0.0,0.0,0.0,319.95624137183495
568,2021-06-07,316.49185515432964,265.2515838946092,392.35422006616386,316.49185515432964,316.49185515432964,6.942173252969327,6.942173252969327,6.942173252969327,6.942173252969327,6.942173252969327,6.942173252969327,0.0,0.0,0.0,323.43402840729897
569,2021-06-08,317.1484261182802,258.91468434260383,379.6174121530292,317.1484261182802,317.1484261182802,7.3166208863818545,7.3166208863818545,7.3166208863818545,7.3166208863818545,7.3166208863818545,7.3166208863818545,0.0,0.0,0.0,324.46504700466204
570,2021-06-09,317.80499708223095,263.6535834288027,391.41660988292887,317.80499708223095,317.80499708223095,7.617525860062502,7.617525860062502,7.617525860062502,7.617525860062502,7.617525860062502,7.617525860062502,0.0,0.0,0.0,325.4225229422935
571,2021-06-10,318.4615680461816,259.0191120726835,394.1784793145993,318.4615680461816,318.4615680461816,7.84165465716232,7.84165465716232,7.84165465716232,7.84165465716232,7.84165465716232,7.84165465716232,0.0,0.0,0.0,326.3032227033439
572,2021-06-11,319.1181390101323,260.88038469661416,390.88969804277787,319.1181390101323,319.1181390101323,7.987590846109253,7.987590846109253,7.987590846109253,7.987590846109253,7.987590846109253,7.987590846109253,0.0,0.0,0.0,327.10572985624157
573,2021-06-14,321.08785190198444,263.5926027130754,393.4081622590475,321.08785190198444,321.08785190198444,7.970878276612878,7.970878276612878,7.970878276612878,7.970878276612878,7.970878276612878,7.970878276612878,0.0,0.0,0.0,329.05873017859733
574,2021-06-15,321.7444228659352,262.29737562662336,396.1849731430436,321.7444228659352,321.7444228659352,7.828341244660288,7.828341244660288,7.828341244660288,7.828341244660288,7.828341244660288,7.828341244660288,0.0,0.0,0.0,329.5727641105955
575,2021-06-16,322.40099382988575,266.94786990563074,396.8977174540268,322.40099382988575,322.40099382988575,7.6292218223514725,7.6292218223514725,7.6292218223514725,7.6292218223514725,7.6292218223514725,7.6292218223514725,0.0,0.0,0.0,330.03021565223725
576,2021-06-17,323.0575647938365,265.57896924194864,396.3959694755345,323.0575647938365,323.0575647938365,7.383180051263289,7.383180051263289,7.383180051263289,7.383180051263289,7.383180051263289,7.383180051263289,0.0,0.0,0.0,330.4407448450998
577,2021-06-18,323.7141357577871,266.83649776799075,394.9037296448301,323.7141357577871,323.7141357577871,7.101296561627215,7.101296561627215,7.101296561627215,7.101296561627215,7.101296561627215,7.101296561627215,0.0,0.0,0.0,330.81543231941436
578,2021-06-21,325.6838486496391,266.93013629269507,394.4150091941383,325.6838486496391,325.6838486496391,6.167417433110809,6.167417433110809,6.167417433110809,6.167417433110809,6.167417433110809,6.167417433110809,0.0,0.0,0.0,331.85126608274993
579,2021-06-22,326.3404196135898,262.6582836301642,398.65470393900347,326.3404196135898,326.3404196135898,5.872271594061735,5.872271594061735,5.872271594061735,5.872271594061735,5.872271594061735,5.872271594061735,0.0,0.0,0.0,332.2126912076515
580,2021-06-23,326.99699057754054,268.3569799303523,401.66668064686775,326.99699057754054,326.99699057754054,5.608488503874064,5.608488503874064,5.608488503874064,5.608488503874064,5.608488503874064,5.608488503874064,0.0,0.0,0.0,332.6054790814146
581,2021-06-24,327.6535615414913,269.0731113614096,396.4356676711852,327.6535615414913,327.6535615414913,5.389636613187078,5.389636613187078,5.389636613187078,5.389636613187078,5.389636613187078,5.389636613187078,0.0,0.0,0.0,333.04319815467835
582,2021-06-25,328.3101325054419,268.91684146142205,395.53283145489917,328.3101325054419,328.3101325054419,5.22853830846677,5.22853830846677,5.22853830846677,5.22853830846677,5.22853830846677,5.22853830846677,0.0,0.0,0.0,333.5386708139087
583,2021-06-28,330.279845397294,273.98919681971745,401.5773349154789,330.279845397294,330.279845397294,5.202100322480811,5.202100322480811,5.202100322480811,5.202100322480811,5.202100322480811,5.202100322480811,0.0,0.0,0.0,335.48194571977484
584,2021-06-29,330.93641636124465,271.83735811428556,401.8874578065396,330.93641636124465,330.93641636124465,5.374396365381962,5.374396365381962,5.374396365381962,5.374396365381962,5.374396365381962,5.374396365381962,0.0,0.0,0.0,336.31081272662664
585,2021-06-30,331.5929873251954,271.8664263050547,401.6971617872579,331.5929873251954,331.5929873251954,5.646849147632765,5.646849147632765,5.646849147632765,5.646849147632765,5.646849147632765,5.646849147632765,0.0,0.0,0.0,337.2398364728282
586,2021-07-01,332.24955828914597,270.60177371344145,407.9167056603877,332.24955828914597,332.24955828914597,6.021957829916463,6.021957829916463,6.021957829916463,6.021957829916463,6.021957829916463,6.021957829916463,0.0,0.0,0.0,338.2715161190624
587,2021-07-02,332.9061292530967,271.0369406031042,404.90942767938935,332.9061292530967,332.9061292530967,6.499889203357734,6.499889203357734,6.499889203357734,6.499889203357734,6.499889203357734,6.499889203357734,0.0,0.0,0.0,339.40601845645443
588,2021-07-05,334.8758421449488,275.9172205785884,413.5939271968381,334.8758421449488,334.8758421449488,8.516873477045163,8.516873477045163,8.516873477045163,8.516873477045163,8.516873477045163,8.516873477045163,0.0,0.0,0.0,343.392715621994
589,2021-07-06,335.53241310889945,280.60403599126613,404.5701529322913,335.53241310889945,335.53241310889945,9.360935133859696,9.360935133859696,9.360935133859696,9.360935133859696,9.360935133859696,9.360935133859696,0.0,0.0,0.0,344.89334824275915
590,2021-07-07,336.1889840728502,283.14814931554537,411.7438876349734,336.1889840728502,336.1889840728502,10.274280297740342,10.274280297740342,10.274280297740342,10.274280297740342,10.274280297740342,10.274280297740342,0.0,0.0,0.0,346.46326437059054
591,2021-07-08,336.84555503680076,284.2962592598025,412.90107763641595,336.84555503680076,336.84555503680076,11.244227582343818,11.244227582343818,11.244227582343818,11.244227582343818,11.244227582343818,11.244227582343818,0.0,0.0,0.0,348.08978261914456
592,2021-07-09,337.5021260007515,282.8371669493247,415.46886694196877,337.5021260007515,337.5021260007515,12.256641191577753,12.256641191577753,12.256641191577753,12.256641191577753,12.256641191577753,12.256641191577753,0.0,0.0,0.0,349.75876719232923
593,2021-07-12,339.4718388926036,292.2090229856228,416.7961295921299,339.4718388926036,339.4718388926036,15.392288670215471,15.392288670215471,15.392288670215471,15.392288670215471,15.392288670215471,15.392288670215471,0.0,0.0,0.0,354.8641275628191
594,2021-07-13,340.12840985655436,292.0642813260314,421.4783190346692,340.12840985655436,340.12840985655436,16.415656305584054,16.415656305584054,16.415656305584054,16.415656305584054,16.415656305584054,16.415656305584054,0.0,0.0,0.0,356.5440661621384
