,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
69,2019-05-30,581.5145161790491,503.4273752075644,652.5191374311794,581.5145161790491,581.5145161790491,-6.692335468716151,-6.692335468716151,-6.692335468716151,-6.692335468716151,-6.692335468716151,-6.692335468716151,0.0,0.0,0.0,574.822180710333
70,2019-05-31,581.0956446218474,504.64182780168045,650.049335436826,581.0956446218474,581.0956446218474,-4.113151694905515,-4.113151694905515,-4.113151694905515,-4.113151694905515,-4.113151694905515,-4.113151694905515,0.0,0.0,0.0,576.982492926942
71,2019-06-03,579.8390299502424,509.85834063205044,660.7282970290729,579.8390299502424,579.8390299502424,2.8878547381548487,2.8878547381548487,2.8878547381548487,2.8878547381548487,2.8878547381548487,2.8878547381548487,0.0,0.0,0.0,582.7268846883973
72,2019-06-04,579.4201583930408,509.0377120759654,660.7880767347498,579.4201583930408,579.4201583930408,4.868625456509306,4.868625456509306,4.868625456509306,4.868625456509306,4.868625456509306,4.868625456509306,0.0,0.0,0.0,584.2887838495501
73,2019-06-06,578.5824152786374,508.507725743781,665.391704313168,578.5824152786374,578.5824152786374,8.163253510899906,8.163253510899906,8.163253510899906,8.163253510899906,8.163253510899906,8.163253510899906,0.0,0.0,0.0,586.7456687895374
74,2019-06-07,578.1635437214358,510.87347172076704,656.970798222535,578.1635437214358,578.1635437214358,9.453217615736364,9.453217615736364,9.453217615736364,9.453217615736364,9.453217615736364,9.453217615736364,0.0,0.0,0.0,587.6167613371721
75,2019-06-10,576.9069290498308,515.5477506554612,664.5910479704736,576.9069290498308,576.9069290498308,11.893628646505567,11.893628646505567,11.893628646505567,11.893628646505567,11.893628646505567,11.893628646505567,0.0,0.0,0.0,588.8005576963363
76,2019-06-11,576.4880574926291,513.9241231110786,663.53083336789,576.4880574926291,576.4880574926291,12.269629947802688,12.269629947802688,12.269629947802688,12.269629947802688,12.269629947802688,12.269629947802688,0.0,0.0,0.0,588.7576874404318
77,2019-06-12,576.0691859354274,510.45253151172506,655.2669937373324,576.0691859354274,576.0691859354274,12.46167667769135,12.46167667769135,12.46167667769135,12.46167667769135,12.46167667769135,12.46167667769135,0.0,0.0,0.0,588.5308626131188
78,2019-06-13,575.6503143782257,517.1102721750427,657.1678337858373,575.6503143782257,575.6503143782257,12.498473013699357,12.498473013699357,12.498473013699357,12.498473013699357,12.498473013699357,12.498473013699357,0.0,0.0,0.0,588.1487873919251
79,2019-06-14,575.2314428210241,507.6017706407497,668.5556495629934,575.2314428210241,575.2314428210241,12.412782289351323,12.412782289351323,12.412782289351323,12.412782289351323,12.412782289351323,12.412782289351323,0.0,0.0,0.0,587.6442251103754
80,2019-06-17,573.9748281494191,509.5854472230417,665.4784566699391,573.9748281494191,573.9748281494191,11.78788141320658,11.78788141320658,11.78788141320658,11.78788141320658,11.78788141320658,11.78788141320658,0.0,0.0,0.0,585.7627095626257
81,2019-06-18,573.5559565922174,509.75592865625043,663.4357674683837,573.5559565922174,573.5559565922174,11.584719909452021,11.584719909452021,11.584719909452021,11.584719909452021,11.584719909452021,11.584719909452021,0.0,0.0,0.0,585.1406765016694
82,2019-06-19,573.1370850350156,510.23126541753146,659.1635345909331,573.1370850350156,573.1370850350156,11.446687803172985,11.446687803172985,11.446687803172985,11.446687803172985,11.446687803172985,11.446687803172985,0.0,0.0,0.0,584.5837728381886
83,2019-06-20,572.7182134778141,513.793321083209,663.5138914250009,572.7182134778141,572.7182134778141,11.408174606305353,11.408174606305353,11.408174606305353,11.408174606305353,11.408174606305353,11.408174606305353,0.0,0.0,0.0,584.1263880841194
84,2019-06-21,572.2993419206124,504.3411909085459,661.295780866088,572.2993419206124,572.2993419206124,11.500008080729367,11.500008080729367,11.500008080729367,11.500008080729367,11.500008080729367,11.500008080729367,0.0,0.0,0.0,583.7993500013417
85,2019-06-24,571.0427272490073,508.7367383080914,660.8140063294583,571.0427272490073,571.0427272490073,12.794126613289766,12.794126613289766,12.794126613289766,12.794126613289766,12.794126613289766,12.794126613289766,0.0,0.0,0.0,583.8368538622971
86,2019-06-25,570.6238556918057,506.854202498849,659.236977196053,570.6238556918057,570.6238556918057,13.615206651761392,13.615206651761392,13.615206651761392,13.615206651761392,13.615206651761392,13.615206651761392,0.0,0.0,0.0,584.2390623435671
87,2019-06-26,570.2049841346039,510.0206417491834,663.3564697587999,570.2049841346039,570.2049841346039,14.640285663530122,14.640285663530122,14.640285663530122,14.640285663530122,14.640285663530122,14.640285663530122,0.0,0.0,0.0,584.845269798134
88,2019-06-27,569.7861125774024,515.0480508446651,661.208050062192,569.7861125774024,569.7861125774024,15.864844082293459,15.864844082293459,15.864844082293459,15.864844082293459,15.864844082293459,15.864844082293459,0.0,0.0,0.0,585.6509566596958
89,2019-06-28,569.3672410202006,508.78479311560415,664.869205112586,569.3672410202006,569.3672410202006,17.277754227993622,17.277754227993622,17.277754227993622,17.277754227993622,17.277754227993622,17.277754227993622,0.0,0.0,0.0,586.6449952481942
90,2019-07-01,568.1106263485956,519.406174582126,669.1579584080738,568.1106263485956,568.1106263485956,22.443758164306583,22.443758164306583,22.443758164306583,22.443758164306583,22.443758164306583,22.443758164306583,0.0,0.0,0.0,590.5543845129022
91,2019-07-02,567.6917547913939,519.4393678582943,673.4603184794199,567.6917547913939,567.6917547913939,24.380854338357278,24.380854338357278,24.380854338357278,24.380854338357278,24.380854338357278,24.380854338357278,0.0,0.0,0.0,592.0726091297512
92,2019-07-03,567.2728832341922,515.7824095856168,670.2948527174457,567.2728832341922,567.2728832341922,26.36807810256109,26.36807810256109,26.36807810256109,26.36807810256109,26.36807810256109,26.36807810256109,0.0,0.0,0.0,593.6409613367533
93,2019-07-04,566.8540116769906,517.0975589650293,674.2695255054239,566.8540116769906,566.8540116769906,28.366725811480848,28.366725811480848,28.366725811480848,28.366725811480848,28.366725811480848,28.366725811480848,0.0,0.0,0.0,595.2207374884714
94,2019-07-05,566.4351401197889,520.0652461829893,676.0550095997876,566.4351401197889,566.4351401197889,30.336754431882866,30.336754431882866,30.336754431882866,30.336754431882866,30.336754431882866,30.336754431882866,0.0,0.0,0.0,596.7718945516717
95,2019-07-08,565.1785254481839,528.7804355892881,677.7884166562726,565.1785254481839,565.1785254481839,35.67836921077962,35.67836921077962,35.67836921077962,35.67836921077962,35.67836921077962,35.67836921077962,0.0,0.0,0.0,600.8568946589635
96,2019-07-09,564.7596538909822,520.8747801254076,674.1026652754492,564.7596538909822,564.7596538909822,37.146198301322414,37.146198301322414,37.146198301322414,37.146198301322414,37.146198301322414,37.146198301322414,0.0,0.0,0.0,601.9058521923047
97,2019-07-10,564.3407823337806,524.4340030614219,675.1323461437348,564.3407823337806,564.3407823337806,38.40423907306396,38.40423907306396,38.40423907306396,38.40423907306396,38.40423907306396,38.40423907306396,0.0,0.0,0.0,602.7450214068446
98,2019-07-11,563.9219107765789,534.5850870040109,680.0729003189128,563.9219107765789,563.9219107765789,39.427278811837304,39.427278811837304,39.427278811837304,39.427278811837304,39.427278811837304,39.427278811837304,0.0,0.0,0.0,603.3491895884162
99,2019-07-12,563.5030392193771,529.9745752341648,681.2392182963262,563.5030392193771,563.5030392193771,40.19573305320884,40.19573305320884,40.19573305320884,40.19573305320884,40.19573305320884,40.19573305320884,0.0,0.0,0.0,603.698772272586
100,2019-07-15,562.2464245477722,529.4620264790242,677.9539155482186,562.2464245477722,562.2464245477722,40.87263913602086,40.87263913602086,40.87263913602086,40.87263913602086,40.87263913602086,40.87263913602086,0.0,0.0,0.0,603.1190636837931
101,2019-07-16,561.8275529905706,529.9973270061588,683.8263557301557,561.8275529905706,561.8275529905706,40.55527293425705,40.55527293425705,40.55527293425705,40.55527293425705,40.55527293425705,40.55527293425705,0.0,0.0,0.0,602.3828259248276
102,2019-07-17,561.4086814333689,528.1640066690625,678.7862138391584,561.4086814333689,561.4086814333689,39.98309559614693,39.98309559614693,39.98309559614693,39.98309559614693,39.98309559614693,39.98309559614693,0.0,0.0,0.0,601.3917770295158
103,2019-07-18,560.9898098761672,524.530356815661,672.4316765775123,560.9898098761672,560.9898098761672,39.17569986602248,39.17569986602248,39.17569986602248,39.17569986602248,39.17569986602248,39.17569986602248,0.0,0.0,0.0,600.1655097421897
104,2019-07-19,560.5709383189655,526.6870693066304,675.6227833328352,560.5709383189655,560.5709383189655,38.15840923691509,38.15840923691509,38.15840923691509,38.15840923691509,38.15840923691509,38.15840923691509,0.0,0.0,0.0,598.7293475558806
105,2019-07-22,559.3143236473605,514.5139194246311,675.4522710750039,559.3143236473605,559.3143236473605,34.17116398778488,34.17116398778488,34.17116398778488,34.17116398778488,34.17116398778488,34.17116398778488,0.0,0.0,0.0,593.4854876351454
106,2019-07-23,558.8954520901588,515.7461241272695,669.1083899051112,558.8954520901588,558.8954520901588,32.65568267476371,32.65568267476371,32.65568267476371,32.65568267476371,32.65568267476371,32.65568267476371,0.0,0.0,0.0,591.5511347649225
107,2019-07-24,558.4765805329572,514.541584659807,668.4607958094908,558.4765805329572,558.4765805329572,31.114888012649537,31.114888012649537,31.114888012649537,31.114888012649537,31.114888012649537,31.114888012649537,0.0,0.0,0.0,589.5914685456067
108,2019-07-25,558.0577089757554,511.5007796890057,659.2411024030309,558.0577089757554,558.0577089757554,29.59038080072836,29.59038080072836,29.59038080072836,29.59038080072836,29.59038080072836,29.59038080072836,0.0,0.0,0.0,587.6480897764837
109,2019-07-26,557.6388374185539,512.554598380118,661.84798024673,557.6388374185539,557.6388374185539,28.122822078818412,28.122822078818412,28.122822078818412,28.122822078818412,28.122822078818412,28.122822078818412,0.0,0.0,0.0,585.7616594973723
110,2019-07-29,556.3822227469487,510.35470025062256,658.7530705695076,556.3822227469487,556.3822227469487,24.432812211267578,24.432812211267578,24.432812211267578,24.432812211267578,24.432812211267578,24.432812211267578,0.0,0.0,0.0,580.8150349582163
111,2019-07-30,555.9633511897471,502.84103831374125,656.4774151694004,555.9633511897471,555.9633511897471,23.545712448973777,23.545712448973777,23.545712448973777,23.545712448973777,23.545712448973777,23.545712448973777,0.0,0.0,0.0,579.5090636387208
