,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
46,2019-04-25,551.6518096818138,491.68928514087975,578.124719611844,551.6518096818138,551.6518096818138,-16.808002025047557,-16.808002025047557,-16.808002025047557,-16.808002025047557,-16.808002025047557,-16.808002025047557,0.0,0.0,0.0,534.8438076567662
47,2019-04-26,551.7200230041007,492.43216735343964,575.4757361707077,551.7200230041007,551.7200230041007,-17.424170862986397,-17.424170862986397,-17.424170862986397,-17.424170862986397,-17.424170862986397,-17.424170862986397,0.0,0.0,0.0,534.2958521411142
48,2019-04-30,551.9928762932483,488.9315815940875,572.7836950323705,551.9928762932483,551.9928762932483,-20.17824176658501,-20.17824176658501,-20.17824176658501,-20.17824176658501,-20.17824176658501,-20.17824176658501,0.0,0.0,0.0,531.8146345266633
49,2019-05-02,552.1293029378221,488.7134294714559,571.3640163504585,552.1293029378221,552.1293029378221,-21.54199358171375,-21.54199358171375,-21.54199358171375,-21.54199358171375,-21.54199358171375,-21.54199358171375,0.0,0.0,0.0,530.5873093561083
50,2019-05-03,552.1975162601091,486.9361454675335,572.1358183116429,552.1975162601091,552.1975162601091,-22.170887801671718,-22.170887801671718,-22.170887801671718,-22.170887801671718,-22.170887801671718,-22.170887801671718,0.0,0.0,0.0,530.0266284584374
51,2019-05-06,552.4021562269696,484.39117209638425,571.7567686127745,552.4021562269696,552.4021562269696,-23.68161453473902,-23.68161453473902,-23.68161453473902,-23.68161453473902,-23.68161453473902,-23.68161453473902,0.0,0.0,0.0,528.7205416922307
52,2019-05-07,552.4703695492566,488.10404344929833,570.3081163221443,552.4703695492566,552.4703695492566,-24.019423480714092,-24.019423480714092,-24.019423480714092,-24.019423480714092,-24.019423480714092,-24.019423480714092,0.0,0.0,0.0,528.4509460685425
53,2019-05-08,552.5385828715436,490.2425626153154,567.8985606151595,552.5385828715436,552.5385828715436,-24.257482847715842,-24.257482847715842,-24.257482847715842,-24.257482847715842,-24.257482847715842,-24.257482847715842,0.0,0.0,0.0,528.2811000238277
54,2019-05-09,552.6067961938304,483.69379676780255,568.465473802302,552.6067961938304,552.6067961938304,-24.38822677327603,-24.38822677327603,-24.38822677327603,-24.38822677327603,-24.38822677327603,-24.38822677327603,0.0,0.0,0.0,528.2185694205543
55,2019-05-10,552.6750095161174,487.8233195148543,571.3190683429427,552.6750095161174,552.6750095161174,-24.40608607679911,-24.40608607679911,-24.40608607679911,-24.40608607679911,-24.40608607679911,-24.40608607679911,0.0,0.0,0.0,528.2689234393183
